transaction_id,account_id,customer_id,card_network,card_type,product,txn_ts,amount_inr,currency,merchant_name,merchant_category,merchant_city,merchant_country,channel,auth_type,status,decline_reason,is_international,fx_rate,amount_base_inr,risk_score,fraud_label,device_id,ip_country,latitude,longitude
txn_00499_51f7c017,ACC1513,CUST88784,RUPAY,CREDIT,Branded Cards,2025-09-30T12:15:33.438179+05:30,75.00,INR,HealthFirst,Pharmacy,Mumbai,IN,POS,contactless,APPROVED,,0,,75.00,39,0,,IN,19.072997,72.891722
txn_00500_dfafc6cf,ACC8396,CUST65013,AMEX,DEBIT,Branded Cards,2025-08-24T06:44:08.438179+05:30,75.00,INR,StarCinemas,Entertainment,Bangalore,IN,POS,chip_pin,APPROVED,,0,,75.00,10,0,,IN,12.948991,77.552771
txn_00501_e9a002a4,ACC7375,CUST11301,AMEX,CREDIT,Branded Cards,2025-08-14T16:47:25.438179+05:30,75.00,INR,FreshBasket,Grocery,Kolkata,IN,POS,contactless,APPROVED,,0,,75.00,49,0,,IN,22.619159,88.357578
txn_00502_d51f6de1,ACC3059,CUST93138,MASTERCARD,CREDIT,Branded Cards,2025-09-11T15:16:07.438179+05:30,109.47,INR,CityCab,Travel,Chennai,IN,POS,contactless,APPROVED,,0,,109.47,21,0,,IN,13.033068,80.265756
txn_00503_4e954929,ACC9226,CUST26350,VISA,CREDIT,Branded Cards,2025-07-09T20:21:29.438179+05:30,188.43,INR,ClickBazaar,Ecomm,Pune,IN,POS,chip_pin,APPROVED,,0,,188.43,5,0,,IN,18.506779,73.836894
txn_00504_61ae2255,ACC5669,CUST96455,RUPAY,DEBIT,Branded Cards,2025-07-12T22:36:08.438179+05:30,75.00,INR,HealthFirst,Pharmacy,Chennai,IN,ECOM,online,APPROVED,,0,,75.00,44,0,dev_8a29a3e5f6,IN,,
txn_00505_ce4d89f3,ACC1534,CUST97518,AMEX,CREDIT,Branded Cards,2025-10-22T23:12:57.438179+05:30,105.22,INR,SpeedFuel,Fuel,Mumbai,IN,ECOM,online,APPROVED,,0,,105.22,54,0,dev_8071b0c1fa,IN,,
txn_00506_5fe8a7f4,ACC4668,CUST76527,MASTERCARD,CREDIT,Branded Cards,2025-10-25T04:47:15.438179+05:30,129.55,INR,PlayArena,Entertainment,Kolkata,IN,POS,contactless,APPROVED,,0,,129.55,46,0,,IN,22.596715,88.314661
txn_00507_fe2a0cbc,ACC8045,CUST41697,AMEX,DEBIT,Branded Cards,2025-08-16T00:16:55.438179+05:30,75.00,INR,WellnessRx,Pharmacy,Pune,IN,POS,contactless,DECLINED,INSUFFICIENT_FUNDS,0,,75.00,52,0,,IN,18.503909,73.902616
txn_00508_1e4dacd6,ACC7422,CUST92223,MASTERCARD,DEBIT,Branded Cards,2025-10-30T18:24:01.438179+05:30,174.48,INR,GreenLeaf Grocers,Grocery,Kolkata,IN,POS,contactless,APPROVED,,0,,174.48,32,0,,IN,22.593602,88.326533
txn_00509_a70bba9c,ACC4633,CUST48918,MASTERCARD,DEBIT,Branded Cards,2025-11-16T19:02:13.438179+05:30,107.18,INR,ShopSphere,Ecomm,Mumbai,IN,POS,chip_pin,APPROVED,,0,,107.18,34,0,,IN,19.103759,72.846356
txn_00510_1f683d6f,ACC2754,CUST28590,MASTERCARD,DEBIT,Branded Cards,2025-10-25T04:59:31.438179+05:30,80.73,INR,TasteHub,Dining,Bangalore,IN,POS,chip_pin,APPROVED,,0,,80.73,34,0,,IN,,
txn_00511_6010ab93,ACC6137,CUST93040,MASTERCARD,CREDIT,Branded Cards,2025-09-12T08:39:55.438179+05:30,141.21,INR,MetroPetro,Fuel,Chennai,IN,ECOM,online,APPROVED,,0,,141.21,43,0,dev_af35d5f4e5,IN,,
txn_00512_9b2a1376,ACC1484,CUST80248,MASTERCARD,DEBIT,Branded Cards,2025-12-30T19:40:17.438179+05:30,95.46,INR,FreshBasket,Grocery,Bangalore,IN,POS,contactless,APPROVED,,0,,95.46,15,0,,IN,12.947050,77.556759
txn_00513_bec51040,ACC9123,CUST67155,MASTERCARD,CREDIT,Branded Cards,2025-08-26T23:58:10.438179+05:30,202.61,INR,PowerGrid,Utilities,Pune,IN,POS,chip_pin,APPROVED,,0,,202.61,10,0,,IN,18.525550,73.836132
txn_00514_bf409640,ACC5451,CUST51779,MASTERCARD,DEBIT,Branded Cards,2025-07-30T10:36:54.438179+05:30,206.47,INR,SkyRoute,Travel,Hyderabad,IN,ATM,atm_pin,APPROVED,,0,,206.47,51,0,,IN,17.423286,78.479074
txn_00515_5a2d465b,ACC7525,CUST13924,RUPAY,DEBIT,Branded Cards,2025-12-07T07:58:51.438179+05:30,419.07,INR,ClickBazaar,Ecomm,Chennai,IN,POS,chip_pin,APPROVED,,0,,419.07,43,0,,IN,13.097210,80.317215
txn_00516_3b8ede31,ACC2085,CUST60540,AMEX,DEBIT,Branded Cards,2025-10-24T16:37:12.438179+05:30,84.45,INR,CityCab,Travel,Pune,IN,POS,contactless,APPROVED,,0,,84.45,26,0,,IN,18.527147,73.838856
txn_00517_32b9fc56,ACC4229,CUST16509,MASTERCARD,CREDIT,Branded Cards,2025-08-31T20:22:32.438179+05:30,139.63,INR,FuelPoint,Fuel,Hyderabad,IN,ECOM,online,APPROVED,,0,,139.63,37,0,dev_516f69a1cf,IN,,
txn_00518_48cc32c6,ACC3147,CUST62797,VISA,DEBIT,Branded Cards,2025-12-26T19:06:29.438179+05:30,146.55,INR,MediPlus,Pharmacy,Mumbai,IN,POS,contactless,APPROVED,,0,,146.55,5,0,,IN,,
txn_00519_4c66d04f,ACC8447,CUST74662,VISA,DEBIT,Branded Cards,2025-07-25T10:06:38.438179+05:30,113.92,INR,FreshBasket,Grocery,Ahmedabad,IN,POS,contactless,APPROVED,,0,,113.92,40,0,,IN,23.021882,72.526107
txn_00520_e6fb976b,ACC7043,CUST80458,AMEX,CREDIT,Branded Cards,2026-01-04T12:37:11.438179+05:30,284.01,INR,FreshBasket,Grocery,Bangalore,IN,ECOM,online,APPROVED,,0,,284.01,63,0,dev_3016884399,IN,,
txn_00521_c0c6e3ff,ACC7771,CUST93480,AMEX,CREDIT,Branded Cards,2025-09-13T10:04:32.438179+05:30,75.00,INR,SpeedFuel,Fuel,Hyderabad,IN,POS,contactless,APPROVED,,0,,75.00,42,0,,IN,17.347629,78.522889
txn_00522_a8d3bb7d,ACC4373,CUST20225,MASTERCARD,DEBIT,Branded Cards,2025-12-16T20:31:23.438179+05:30,190.45,INR,FunZone,Entertainment,Chennai,IN,ECOM,online,APPROVED,,0,,190.45,32,0,dev_dfd5e6162f,IN,,
txn_00523_b56110f6,ACC8438,CUST95890,VISA,CREDIT,Branded Cards,2025-11-26T20:09:44.438179+05:30,75.00,INR,GreenLeaf Grocers,Grocery,Pune,IN,POS,contactless,APPROVED,,0,,75.00,38,0,,IN,18.501736,73.901138
txn_00524_1a20e3ba,ACC3413,CUST70418,VISA,CREDIT,Branded Cards,2025-12-09T10:31:07.438179+05:30,283.21,INR,UrbanCart,Ecomm,Kolkata,IN,ATM,atm_pin,APPROVED,,0,,283.21,15,0,,IN,22.617749,88.371624
txn_00525_0d9bb3b5,ACC8230,CUST45728,MASTERCARD,CREDIT,Branded Cards,2025-10-03T10:58:11.438179+05:30,79.85,INR,StarCinemas,Entertainment,Hyderabad,IN,POS,contactless,APPROVED,,0,,79.85,18,0,,IN,17.385219,78.487493
txn_00526_1d7cf46d,ACC1870,CUST14677,VISA,DEBIT,Branded Cards,2025-08-11T04:50:23.438179+05:30,75.00,INR,MediPlus,Pharmacy,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,75.00,48,0,,IN,17.359894,78.447808
txn_00527_49b8f7ba,ACC1050,CUST22352,MASTERCARD,CREDIT,Branded Cards,2025-11-18T20:12:31.438179+05:30,75.00,INR,QuickServices,Other,Hyderabad,IN,POS,contactless,APPROVED,,0,,75.00,55,0,,IN,17.398690,78.507285
txn_00528_e19a17f6,ACC2261,CUST32377,RUPAY,DEBIT,Branded Cards,2025-07-16T14:10:36.438179+05:30,79.68,INR,ShopSphere,Ecomm,Chennai,IN,ECOM,online,APPROVED,,0,,79.68,33,0,dev_2d0554e88b,IN,,
txn_00529_55eef366,ACC8415,CUST74312,AMEX,DEBIT,Branded Cards,2025-10-07T18:39:44.438179+05:30,76.04,INR,DailyMart,Grocery,Pune,IN,POS,chip_pin,APPROVED,,0,,76.04,14,0,,IN,18.480399,73.887089
txn_00530_a3c9f400,ACC1339,CUST29385,AMEX,DEBIT,Branded Cards,2025-09-22T06:30:42.438179+05:30,77.84,INR,Cafe Mosaic,Dining,Ahmedabad,IN,POS,contactless,APPROVED,,0,,77.84,43,0,,IN,22.999494,72.573331
txn_00531_e0479ecb,ACC9632,CUST32931,MASTERCARD,DEBIT,Branded Cards,2025-10-30T01:49:48.438179+05:30,246.81,INR,StarCinemas,Entertainment,Pune,IN,POS,contactless,APPROVED,,0,,246.81,33,0,,IN,,
txn_00532_7fb9ae49,ACC3410,CUST71121,AMEX,DEBIT,Branded Cards,2025-07-15T09:03:41.438179+05:30,148.64,INR,HealthFirst,Pharmacy,Hyderabad,IN,POS,contactless,APPROVED,,0,,148.64,55,0,,IN,17.363841,78.533647
txn_00533_002a0e3d,ACC1817,CUST42955,AMEX,CREDIT,Branded Cards,2025-12-01T01:46:48.438179+05:30,108.01,INR,Cafe Mosaic,Dining,Hyderabad,IN,POS,contactless,DECLINED,INSUFFICIENT_FUNDS,0,,108.01,36,0,,IN,17.378032,78.502725
txn_00534_42e1feb9,ACC5948,CUST88255,AMEX,CREDIT,Branded Cards,2025-10-18T08:13:16.438179+05:30,170.05,INR,FuelPoint,Fuel,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,170.05,29,0,,IN,17.431691,78.446514
txn_00535_18963a6e,ACC3270,CUST79018,RUPAY,DEBIT,Branded Cards,2025-09-14T03:07:32.438179+05:30,98.34,INR,RailEase,Travel,Pune,IN,POS,contactless,APPROVED,,0,,98.34,39,0,,IN,18.548641,73.890085
txn_00536_0db4897a,ACC7433,CUST26506,AMEX,DEBIT,Branded Cards,2025-09-24T14:18:51.438179+05:30,136.30,INR,AquaFlow,Utilities,Ahmedabad,IN,POS,contactless,APPROVED,,0,,136.30,41,0,,IN,,
txn_00537_1f16de17,ACC9369,CUST16949,RUPAY,DEBIT,Branded Cards,2025-07-10T07:03:53.438179+05:30,75.00,INR,FreshBasket,Grocery,Bangalore,IN,POS,chip_pin,APPROVED,,0,,75.00,26,0,,IN,,
txn_00538_18cc0e29,ACC5050,CUST36777,MASTERCARD,DEBIT,Branded Cards,2025-12-09T21:16:57.438179+05:30,425.34,INR,SkyRoute,Travel,Delhi,IN,POS,contactless,APPROVED,,0,,425.34,9,0,,IN,28.714479,77.064603
txn_00539_6eaebb60,ACC3396,CUST93387,VISA,DEBIT,Branded Cards,2025-12-31T07:48:08.438179+05:30,160.13,INR,MediPlus,Pharmacy,Mumbai,IN,POS,contactless,APPROVED,,0,,160.13,44,0,,IN,19.111931,72.889416
txn_00540_6cc1da4d,ACC3427,CUST13666,MASTERCARD,CREDIT,Branded Cards,2025-10-24T21:53:21.438179+05:30,228.88,INR,RailEase,Travel,Pune,IN,POS,contactless,APPROVED,,0,,228.88,29,0,,IN,18.481134,73.848390
txn_00541_dc6bf2c8,ACC9244,CUST37627,VISA,DEBIT,Branded Cards,2025-10-07T19:24:51.438179+05:30,75.00,INR,GreenLeaf Grocers,Grocery,Hyderabad,IN,POS,contactless,DECLINED,INVALID_PIN,0,,75.00,22,0,,IN,17.350831,78.486764
txn_00542_8682d62f,ACC5247,CUST26963,RUPAY,CREDIT,Branded Cards,2025-07-11T02:43:54.438179+05:30,165.68,INR,RailEase,Travel,Delhi,IN,POS,contactless,APPROVED,,0,,165.68,16,0,,IN,28.746841,77.130040
txn_00543_1afd943c,ACC3850,CUST60342,AMEX,DEBIT,Branded Cards,2025-09-20T12:11:14.438179+05:30,99.05,INR,SpeedFuel,Fuel,Bangalore,IN,ECOM,online,APPROVED,,0,,99.05,32,0,dev_cbbb8ec1cb,IN,,
txn_00544_321a9240,ACC5136,CUST74369,VISA,DEBIT,Branded Cards,2025-09-15T04:06:53.438179+05:30,180.58,INR,SpeedFuel,Fuel,Mumbai,IN,POS,contactless,APPROVED,,0,,180.58,29,0,,IN,19.089740,72.883347
txn_00545_5738db52,ACC4036,CUST99438,MASTERCARD,CREDIT,Branded Cards,2025-07-24T19:18:05.438179+05:30,418.79,INR,CityCab,Travel,Pune,IN,POS,chip_pin,APPROVED,,0,,418.79,39,0,,IN,,
txn_00546_7fab9b07,ACC4777,CUST16747,RUPAY,CREDIT,Branded Cards,2025-08-04T18:51:02.438179+05:30,142.37,INR,ClickBazaar,Ecomm,Ahmedabad,IN,POS,contactless,APPROVED,,0,,142.37,10,0,,IN,23.024225,72.531491
txn_00547_b2908892,ACC2816,CUST86385,AMEX,CREDIT,Branded Cards,2025-09-07T04:57:13.438179+05:30,108.67,INR,UrbanCart,Ecomm,Hyderabad,IN,POS,contactless,DECLINED,SUSPECTED_FRAUD,0,,108.67,44,0,,IN,17.374922,78.442365
txn_00548_d5c2c94d,ACC1579,CUST55330,VISA,CREDIT,Branded Cards,2025-12-17T23:22:34.438179+05:30,362.38,INR,AquaFlow,Utilities,Hyderabad,IN,POS,chip_pin,APPROVED,,0,,362.38,9,0,,IN,17.391386,78.497700
txn_00549_cfb57f2e,ACC4214,CUST80016,VISA,DEBIT,Branded Cards,2025-08-03T00:43:04.438179+05:30,274.72,INR,CityCab,Travel,Bangalore,IN,POS,contactless,APPROVED,,0,,274.72,19,0,,IN,12.927136,77.621961
txn_00550_5a0ed9b7,ACC4172,CUST54974,VISA,DEBIT,Branded Cards,2025-09-16T12:25:19.438179+05:30,75.00,INR,DailyMart,Grocery,Kolkata,IN,ECOM,online,APPROVED,,0,,75.00,40,0,dev_e7fb876271,IN,,
txn_00551_a8164d18,ACC2258,CUST20011,MASTERCARD,CREDIT,Branded Cards,2025-11-01T18:44:15.438179+05:30,75.00,SGD,FuelPoint,Fuel,Bangalore,SG,POS,chip_pin,APPROVED,,1,68.63,5147.04,41,0,,IN,12.961382,77.610358
txn_00552_1ab88733,ACC1884,CUST55434,MASTERCARD,DEBIT,Branded Cards,2025-09-21T15:53:22.438179+05:30,75.00,INR,PowerGrid,Utilities,Ahmedabad,IN,ECOM,online,APPROVED,,0,,75.00,49,0,dev_8ab2a12a55,IN,,
txn_00553_b2c68986,ACC8213,CUST95184,RUPAY,DEBIT,Branded Cards,2025-09-11T10:22:18.438179+05:30,102.54,INR,SpeedFuel,Fuel,Delhi,IN,ECOM,online,APPROVED,,0,,102.54,32,0,dev_fa092e9fab,IN,,
txn_00554_39757433,ACC4370,CUST59719,VISA,DEBIT,Branded Cards,2025-11-18T22:50:08.438179+05:30,75.00,INR,DailyMart,Grocery,Hyderabad,IN,POS,contactless,APPROVED,,0,,75.00,36,0,,IN,17.373259,78.481102
txn_00555_5748218a,ACC8111,CUST66039,VISA,DEBIT,Branded Cards,2025-12-22T10:33:17.438179+05:30,75.00,INR,GreenLeaf Grocers,Grocery,Chennai,IN,ATM,atm_pin,APPROVED,,0,,75.00,21,0,,IN,13.091796,80.296425
txn_00556_46368d12,ACC6926,CUST45225,RUPAY,DEBIT,Branded Cards,2025-07-21T05:24:36.438179+05:30,75.00,INR,LocalStore,Other,Kolkata,IN,POS,contactless,APPROVED,,0,,75.00,39,0,,IN,22.579708,88.317761
txn_00557_0eff6a6b,ACC2303,CUST46234,VISA,CREDIT,Branded Cards,2025-08-01T18:27:12.438179+05:30,75.00,INR,TasteHub,Dining,Chennai,IN,ECOM,online,APPROVED,,0,,75.00,43,0,dev_378e7de390,IN,,
txn_00558_3b906c08,ACC2875,CUST95799,AMEX,CREDIT,Branded Cards,2025-12-27T07:49:21.438179+05:30,75.00,INR,StarCinemas,Entertainment,Hyderabad,IN,ECOM,online,APPROVED,,0,,75.00,20,0,dev_a79e31ecfd,IN,,
txn_00559_3caaa31e,ACC4343,CUST52701,RUPAY,DEBIT,Branded Cards,2025-08-12T01:00:37.438179+05:30,75.00,AED,GreenLeaf Grocers,Grocery,Pune,AE,POS,contactless,APPROVED,,1,23.24,1743.20,29,0,,IN,18.514781,73.857804
txn_00560_ee28b2f4,ACC3458,CUST87493,RUPAY,CREDIT,Branded Cards,2025-12-30T10:39:47.438179+05:30,99.04,INR,HealthFirst,Pharmacy,Delhi,IN,POS,contactless,APPROVED,,0,,99.04,23,0,,IN,28.670131,77.056961
txn_00561_1414f827,ACC2266,CUST39436,MASTERCARD,DEBIT,Branded Cards,2025-08-13T20:11:57.438179+05:30,89.14,INR,CityServices,Other,Chennai,IN,ATM,atm_pin,APPROVED,,0,,89.14,53,0,,IN,,
txn_00562_fa3bc921,ACC6930,CUST40263,RUPAY,CREDIT,Branded Cards,2025-09-11T03:04:08.438179+05:30,75.00,INR,QuickServices,Other,Ahmedabad,IN,ECOM,online,APPROVED,,0,,75.00,66,0,dev_3e5424aae4,IN,,
txn_00563_d3a81c4f,ACC3052,CUST80466,VISA,CREDIT,Branded Cards,2025-11-03T23:41:24.438179+05:30,75.00,INR,PlayArena,Entertainment,Kolkata,IN,POS,contactless,APPROVED,,0,,75.00,19,0,,IN,22.564485,88.370834
txn_00564_2ab18038,ACC2979,CUST64870,MASTERCARD,DEBIT,Branded Cards,2025-10-29T18:20:22.438179+05:30,91.19,INR,Cafe Mosaic,Dining,Chennai,IN,POS,contactless,APPROVED,,0,,91.19,54,0,,IN,13.050692,80.266107
txn_00565_d3208f77,ACC6515,CUST87526,RUPAY,CREDIT,Branded Cards,2025-08-02T16:04:49.438179+05:30,422.02,INR,SkyRoute,Travel,Kolkata,IN,POS,chip_pin,APPROVED,,0,,422.02,40,0,,IN,22.551939,88.347581
txn_00566_ea956113,ACC9345,CUST20982,VISA,CREDIT,Branded Cards,2025-11-28T14:14:51.438179+05:30,152.09,INR,FuelPoint,Fuel,Chennai,IN,ATM,atm_pin,APPROVED,,0,,152.09,49,0,,IN,13.051045,80.297296
txn_00567_ed944378,ACC7990,CUST47389,AMEX,DEBIT,Branded Cards,2025-10-15T00:32:51.438179+05:30,75.00,INR,HealthFirst,Pharmacy,Ahmedabad,IN,POS,contactless,APPROVED,,0,,75.00,41,0,,IN,23.025019,72.572223
txn_00568_f06fbb0f,ACC5250,CUST89451,AMEX,CREDIT,Branded Cards,2025-12-09T06:05:45.438179+05:30,95.10,INR,SkyRoute,Travel,Pune,IN,POS,contactless,APPROVED,,0,,95.10,22,0,,IN,18.492763,73.823632
txn_00569_d84126ac,ACC2965,CUST68249,AMEX,CREDIT,Branded Cards,2025-09-16T20:34:20.438179+05:30,112.82,INR,SpeedFuel,Fuel,Delhi,IN,POS,chip_pin,APPROVED,,0,,112.82,34,0,,IN,28.665061,77.123132
txn_00570_c6ec757f,ACC2213,CUST51262,AMEX,CREDIT,Branded Cards,2025-12-26T22:45:08.438179+05:30,129.47,INR,CityCab,Travel,Mumbai,IN,ATM,atm_pin,APPROVED,,0,,129.47,26,0,,IN,19.089062,72.878984
txn_00571_bbcaa210,ACC9138,CUST47040,VISA,DEBIT,Branded Cards,2025-12-03T07:18:04.438179+05:30,376.63,INR,ClickBazaar,Ecomm,Bangalore,IN,ATM,atm_pin,APPROVED,,0,,376.63,17,0,,IN,12.936743,77.625987
txn_00572_4cd36406,ACC4799,CUST48288,VISA,CREDIT,Branded Cards,2025-07-17T20:52:14.438179+05:30,87.90,AED,DailyMart,Grocery,Mumbai,AE,POS,chip_pin,APPROVED,,1,23.68,2081.50,45,0,,IN,19.091694,72.845706
txn_00573_f4d1183f,ACC6224,CUST96587,RUPAY,DEBIT,Branded Cards,2025-12-07T01:52:34.438179+05:30,209.75,INR,NetConnect,Utilities,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,209.75,25,0,,IN,23.014987,72.539019
txn_00574_42bd31c4,ACC1895,CUST45168,RUPAY,CREDIT,Branded Cards,2025-09-03T06:33:34.438179+05:30,75.00,INR,FunZone,Entertainment,Kolkata,IN,ECOM,online,DECLINED,INVALID_PIN,0,,75.00,42,0,dev_6c7123bc96,IN,,
txn_00575_171acd35,ACC6460,CUST56229,AMEX,CREDIT,Branded Cards,2025-08-17T12:13:13.438179+05:30,84.01,INR,Cafe Mosaic,Dining,Kolkata,IN,POS,chip_pin,APPROVED,,0,,84.01,39,0,,IN,22.594823,88.394141
txn_00576_f0a4be8a,ACC1223,CUST14728,VISA,CREDIT,Branded Cards,2025-12-30T19:21:35.438179+05:30,117.39,INR,NetConnect,Utilities,Pune,IN,ATM,atm_pin,APPROVED,,0,,117.39,28,0,,IN,18.491962,73.880033
txn_00577_d17bd6cc,ACC5423,CUST21130,VISA,DEBIT,Branded Cards,2025-12-17T11:50:27.438179+05:30,75.00,INR,StarCinemas,Entertainment,Delhi,IN,POS,chip_pin,APPROVED,,0,,75.00,12,0,,IN,28.691886,77.092575
txn_00578_198493ce,ACC5329,CUST95989,RUPAY,CREDIT,Branded Cards,2025-08-10T21:22:04.438179+05:30,75.00,INR,GreenLeaf Grocers,Grocery,Delhi,IN,POS,contactless,APPROVED,,0,,75.00,37,0,,IN,28.684315,77.098391
txn_00579_f392b60b,ACC7106,CUST81641,RUPAY,DEBIT,Branded Cards,2025-12-08T22:03:52.438179+05:30,181.08,INR,MediPlus,Pharmacy,Pune,IN,ATM,atm_pin,APPROVED,,0,,181.08,20,0,,IN,18.569715,73.879456
txn_00580_d68bc80f,ACC8758,CUST78603,MASTERCARD,CREDIT,Branded Cards,2025-08-13T06:04:06.438179+05:30,75.00,INR,MediPlus,Pharmacy,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,75.00,36,0,,IN,22.980889,72.561720
txn_00581_8babb414,ACC9188,CUST51027,VISA,DEBIT,Branded Cards,2025-07-23T05:56:53.438179+05:30,124.26,EUR,Cafe Mosaic,Dining,Hyderabad,DE,ECOM,online,APPROVED,,1,91.58,11379.69,92,1,dev_cb8ffa1194,IN,,
txn_00582_6c9734c0,ACC9113,CUST32376,AMEX,DEBIT,Branded Cards,2025-07-28T19:25:53.438179+05:30,75.44,INR,PlayArena,Entertainment,Mumbai,IN,ATM,atm_pin,APPROVED,,0,,75.44,17,0,,IN,19.123192,72.831606
txn_00583_af5db99c,ACC4349,CUST90478,RUPAY,CREDIT,Branded Cards,2025-10-01T19:37:15.438179+05:30,78.27,INR,LocalStore,Other,Kolkata,IN,POS,chip_pin,APPROVED,,0,,78.27,28,0,,IN,22.539195,88.342920
txn_00584_112a0ef5,ACC1091,CUST50873,AMEX,DEBIT,Branded Cards,2025-07-10T07:41:53.438179+05:30,75.00,INR,StarCinemas,Entertainment,Chennai,IN,ATM,atm_pin,APPROVED,,0,,75.00,35,0,,IN,13.074330,80.235735
txn_00585_d21cf643,ACC7982,CUST86607,MASTERCARD,CREDIT,Branded Cards,2025-10-19T01:09:32.438179+05:30,245.43,INR,LocalStore,Other,Chennai,IN,POS,contactless,APPROVED,,0,,245.43,27,0,,IN,13.125488,80.248158
txn_00586_548560db,ACC5542,CUST90725,RUPAY,DEBIT,Branded Cards,2025-07-17T21:17:41.438179+05:30,75.00,INR,CityServices,Other,Pune,IN,POS,chip_pin,APPROVED,,0,,75.00,13,0,,IN,18.529132,73.883305
txn_00587_8f65abf9,ACC7442,CUST59454,MASTERCARD,CREDIT,Branded Cards,2025-09-28T21:15:21.438179+05:30,127.79,INR,FreshBasket,Grocery,Pune,IN,POS,chip_pin,APPROVED,,0,,127.79,35,0,,IN,18.520438,73.818430
txn_00588_4023539b,ACC2970,CUST83125,AMEX,DEBIT,Branded Cards,2025-09-15T14:47:20.438179+05:30,286.75,INR,LocalStore,Other,Mumbai,IN,ECOM,online,APPROVED,,0,,286.75,67,0,dev_b17d76c495,IN,,
txn_00589_2dd34f8e,ACC1174,CUST35668,AMEX,CREDIT,Branded Cards,2025-09-14T01:23:16.438179+05:30,195.06,INR,DailyMart,Grocery,Ahmedabad,IN,ECOM,online,APPROVED,,0,,195.06,40,0,dev_6130e4541b,IN,,
txn_00590_40c71862,ACC5492,CUST91955,MASTERCARD,CREDIT,Branded Cards,2025-12-21T17:41:55.438179+05:30,112.49,INR,Cafe Mosaic,Dining,Mumbai,IN,ECOM,online,APPROVED,,0,,112.49,62,0,dev_b2fee8acf1,IN,,
txn_00591_21b3b264,ACC2356,CUST64994,VISA,DEBIT,Branded Cards,2025-12-06T12:29:25.438179+05:30,155.38,INR,FunZone,Entertainment,Delhi,IN,POS,chip_pin,DECLINED,INSUFFICIENT_FUNDS,0,,155.38,16,0,,IN,,
txn_00592_aa1c5dca,ACC7605,CUST64575,RUPAY,CREDIT,Branded Cards,2025-07-19T12:17:33.438179+05:30,212.83,INR,PowerGrid,Utilities,Hyderabad,IN,ATM,atm_pin,APPROVED,,0,,212.83,42,0,,IN,17.371626,78.438117
txn_00593_8f80d1ef,ACC6745,CUST25429,VISA,CREDIT,Branded Cards,2025-10-09T21:33:19.438179+05:30,75.00,INR,QuickServices,Other,Hyderabad,IN,POS,contactless,DECLINED,LIMIT_EXCEEDED,0,,75.00,52,0,,IN,17.429109,78.467816
txn_00594_f1780077,ACC5042,CUST50341,VISA,DEBIT,Branded Cards,2025-07-14T15:08:42.438179+05:30,114.45,INR,SpeedFuel,Fuel,Mumbai,IN,POS,chip_pin,APPROVED,,0,,114.45,10,0,,IN,,
txn_00595_fab1fa12,ACC5832,CUST43994,MASTERCARD,CREDIT,Branded Cards,2025-07-10T22:31:32.438179+05:30,75.00,INR,SpiceTrail,Dining,Kolkata,IN,ECOM,online,APPROVED,,0,,75.00,28,0,dev_33e2318ce6,IN,,
txn_00596_cf97b016,ACC5729,CUST37190,AMEX,CREDIT,Branded Cards,2025-10-09T20:11:22.438179+05:30,81.77,INR,FunZone,Entertainment,Chennai,IN,POS,contactless,APPROVED,,0,,81.77,41,0,,IN,13.102919,80.255392
txn_00597_96a0c726,ACC1554,CUST52253,AMEX,CREDIT,Branded Cards,2025-07-10T10:43:20.438179+05:30,95.31,INR,QuickServices,Other,Hyderabad,IN,POS,contactless,DECLINED,INSUFFICIENT_FUNDS,0,,95.31,34,0,,IN,17.372228,78.474491
txn_00598_6f5a181a,ACC7542,CUST72072,AMEX,CREDIT,Branded Cards,2025-11-04T05:20:06.438179+05:30,132.94,INR,CityCab,Travel,Ahmedabad,IN,POS,chip_pin,APPROVED,,0,,132.94,33,0,,IN,23.018145,72.578997
txn_00599_29fd9b08,ACC9391,CUST31808,AMEX,DEBIT,Branded Cards,2025-10-20T16:48:01.438179+05:30,75.00,INR,PlayArena,Entertainment,Kolkata,IN,POS,chip_pin,APPROVED,,0,,75.00,54,0,,IN,22.580349,88.373208
txn_00600_334dd7aa,ACC3819,CUST49489,MASTERCARD,CREDIT,Branded Cards,2025-10-19T11:36:17.438179+05:30,920.33,INR,RailEase,Travel,Chennai,IN,ECOM,online,DECLINED,INSUFFICIENT_FUNDS,0,,920.33,26,0,dev_a8003742ae,IN,,
txn_00601_b4cb1a42,ACC4977,CUST22559,MASTERCARD,CREDIT,Branded Cards,2025-09-28T09:51:08.438179+05:30,203.03,INR,UrbanCart,Ecomm,Mumbai,IN,ECOM,online,APPROVED,,0,,203.03,46,0,dev_d46054a51c,IN,,
txn_00602_06e2ac94,ACC4632,CUST89760,AMEX,CREDIT,Branded Cards,2025-11-21T05:58:09.438179+05:30,75.00,INR,HealthFirst,Pharmacy,Hyderabad,IN,ECOM,online,APPROVED,,0,,75.00,54,0,dev_f8bd8cc32e,IN,,
